session_id,step,source,target,event_type,bytes_out,is_external,encoded_command,label
SESSION-00925,6,curl.exe,external_host,network,514086,1,0,attack
SESSION-00926,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00926,2,browser.exe,company_portal,network,49127,0,0,benign
SESSION-00927,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00927,2,browser.exe,company_portal,network,63108,0,0,benign
SESSION-00927,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00928,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00928,2,python.exe,local_database,network,3869,0,0,benign
SESSION-00929,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00929,2,python.exe,local_database,network,31238,0,0,benign
SESSION-00930,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00930,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00931,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00931,2,backup.exe,backup_server,network,40394,0,0,benign
SESSION-00931,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00932,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00932,2,python.exe,local_database,network,34814,0,0,benign
SESSION-00933,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00933,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00933,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00933,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00933,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00933,6,curl.exe,external_host,network,735518,1,0,attack
SESSION-00934,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00934,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00934,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00934,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00934,5,curl.exe,external_host,network,494890,1,0,attack
SESSION-00935,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00935,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00935,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00935,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00935,5,curl.exe,external_host,network,882676,1,0,benign
SESSION-00936,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00936,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00936,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00936,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00936,5,curl.exe,external_host,network,93522,1,0,attack
SESSION-00937,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00937,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00937,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00937,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00937,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00937,6,curl.exe,external_host,network,745932,1,0,attack
SESSION-00938,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00938,2,browser.exe,trusted_api,network,36048,1,0,benign
SESSION-00938,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00939,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00939,2,backup.exe,backup_server,network,28572,0,0,benign
SESSION-00940,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00940,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00940,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00940,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00940,5,curl.exe,external_host,network,473665,1,0,attack
SESSION-00941,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00941,2,browser.exe,trusted_api,network,34711,1,0,benign
SESSION-00941,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00942,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00942,2,python.exe,local_database,network,60328,0,0,benign
SESSION-00943,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00943,2,browser.exe,company_portal,network,33747,0,0,benign
SESSION-00944,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00944,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00944,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00944,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00944,5,curl.exe,external_host,network,343271,1,0,attack
SESSION-00945,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00945,2,backup.exe,backup_server,network,16141,0,0,benign
SESSION-00946,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00946,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00946,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00946,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00946,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00946,6,curl.exe,external_host,network,331554,1,0,attack
SESSION-00947,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00947,2,browser.exe,trusted_api,network,53666,1,0,benign
SESSION-00947,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00948,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00948,2,browser.exe,trusted_api,network,50241,1,0,benign
SESSION-00949,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00949,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00950,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00950,2,backup.exe,backup_server,network,48991,0,0,benign
SESSION-00950,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00951,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00951,2,browser.exe,company_portal,network,16482,0,0,benign
SESSION-00951,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00952,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00952,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00952,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00952,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00952,5,curl.exe,external_host,network,740912,1,0,attack
SESSION-00953,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00953,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00953,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00954,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00954,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00954,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00954,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00954,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00954,6,curl.exe,external_host,network,439419,1,0,attack
SESSION-00955,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00955,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00955,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00955,4,rundll32.exe,credential_store,file,0,0,0,benign
SESSION-00955,5,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00955,6,curl.exe,external_host,network,490488,1,0,benign
SESSION-00956,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00956,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00956,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00956,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00956,5,curl.exe,external_host,network,197421,1,0,attack
SESSION-00957,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00957,2,browser.exe,trusted_api,network,58086,1,0,benign
SESSION-00958,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00958,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00958,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00959,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00959,2,browser.exe,trusted_api,network,17463,1,0,benign
SESSION-00960,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00960,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00961,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00961,2,backup.exe,backup_server,network,42491,0,0,benign
SESSION-00961,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00962,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00962,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00962,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00962,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00962,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00962,6,curl.exe,external_host,network,503841,1,0,attack
SESSION-00963,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00963,2,python.exe,local_database,network,37769,0,0,benign
SESSION-00963,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00964,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00964,2,backup.exe,backup_server,network,42651,0,0,benign
SESSION-00964,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00965,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00965,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00965,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00966,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00966,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00966,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00967,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00967,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00967,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00968,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00968,2,browser.exe,company_portal,network,22012,0,0,benign
SESSION-00968,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00969,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00969,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00969,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00969,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00969,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00969,6,curl.exe,external_host,network,633068,1,0,attack
SESSION-00970,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00970,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00970,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00970,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00970,5,curl.exe,external_host,network,801162,1,0,attack
SESSION-00971,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00971,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00971,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00972,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00972,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00972,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00972,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00972,5,curl.exe,external_host,network,424244,1,0,attack
SESSION-00973,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00973,2,browser.exe,company_portal,network,20664,0,0,benign
SESSION-00973,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00974,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00974,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00975,1,outlook.exe,pdf_reader.exe,process,0,0,0,attack
SESSION-00975,2,pdf_reader.exe,document.pdf,file,0,0,0,attack
SESSION-00976,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00976,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00976,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00976,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00976,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00976,6,curl.exe,external_host,network,676683,1,0,attack
SESSION-00977,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00977,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00977,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00977,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00977,5,curl.exe,external_host,network,479377,1,0,attack
SESSION-00978,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00978,2,browser.exe,company_portal,network,4451,0,0,benign
SESSION-00979,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00979,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00979,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00979,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00979,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00979,6,curl.exe,external_host,network,274925,1,0,attack
SESSION-00980,1,teams.exe,browser.exe,process,0,0,0,attack
SESSION-00980,2,browser.exe,company_portal,network,32456,0,0,attack
SESSION-00981,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00981,2,browser.exe,trusted_api,network,28564,1,0,benign
SESSION-00982,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00982,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00982,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00982,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00982,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00982,6,curl.exe,external_host,network,550725,1,0,attack
SESSION-00983,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00983,2,backup.exe,backup_server,network,48254,0,0,benign
SESSION-00984,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00984,2,python.exe,local_database,network,49524,0,0,benign
SESSION-00985,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00985,2,python.exe,local_database,network,52513,0,0,benign
SESSION-00986,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00986,2,python.exe,local_database,network,34441,0,0,benign
SESSION-00987,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00987,2,browser.exe,company_portal,network,52359,0,0,benign
SESSION-00988,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00988,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00988,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00988,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00988,5,curl.exe,external_host,network,162575,1,0,attack
SESSION-00989,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00989,2,browser.exe,company_portal,network,43580,0,0,benign
SESSION-00989,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00990,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00990,2,python.exe,local_database,network,31925,0,0,benign
SESSION-00991,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00991,2,browser.exe,company_portal,network,31178,0,0,benign
SESSION-00992,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00992,2,browser.exe,trusted_api,network,9041,1,0,benign
SESSION-00992,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00993,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00993,2,browser.exe,company_portal,network,38536,0,0,benign
SESSION-00993,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00994,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00994,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00995,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00995,2,python.exe,local_database,network,18484,0,0,benign
SESSION-00995,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00996,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00996,2,browser.exe,trusted_api,network,64255,1,0,benign
SESSION-00996,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00997,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00997,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00997,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00997,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00997,5,curl.exe,external_host,network,738639,1,0,attack
SESSION-00998,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00998,2,browser.exe,trusted_api,network,16004,1,0,benign
SESSION-00999,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00999,2,browser.exe,company_portal,network,27245,0,0,benign
SESSION-01000,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01000,2,browser.exe,company_portal,network,33479,0,0,benign
SESSION-01000,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01001,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01001,2,browser.exe,company_portal,network,43625,0,0,benign
SESSION-01002,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01002,2,browser.exe,trusted_api,network,24456,1,0,benign
SESSION-01003,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01003,2,python.exe,local_database,network,60367,0,0,benign
SESSION-01004,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01004,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01004,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01004,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01004,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01004,6,curl.exe,external_host,network,366183,1,0,attack
SESSION-01005,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01005,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01005,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01005,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01005,5,curl.exe,external_host,network,177528,1,0,attack
SESSION-01006,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01006,2,browser.exe,company_portal,network,2968,0,0,benign
SESSION-01006,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01007,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01007,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01007,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01007,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01007,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01007,6,curl.exe,external_host,network,304262,1,0,attack
SESSION-01008,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01008,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01008,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01008,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01008,5,curl.exe,external_host,network,451397,1,0,attack
SESSION-01009,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01009,2,browser.exe,company_portal,network,61022,0,0,benign
SESSION-01009,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01010,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01010,2,python.exe,local_database,network,47355,0,0,benign
SESSION-01011,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01011,2,python.exe,local_database,network,11157,0,0,benign
SESSION-01012,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01012,2,browser.exe,company_portal,network,8739,0,0,benign
SESSION-01012,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01013,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01013,2,python.exe,local_database,network,20022,0,0,benign
SESSION-01013,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01014,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01014,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01015,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01015,2,python.exe,local_database,network,31621,0,0,benign
SESSION-01015,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01016,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01016,2,backup.exe,backup_server,network,4516,0,0,benign
SESSION-01017,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01017,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01017,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01017,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01017,5,curl.exe,external_host,network,786976,1,0,attack
SESSION-01018,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01018,2,browser.exe,company_portal,network,58020,0,0,benign
SESSION-01019,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01019,2,python.exe,local_database,network,6614,0,0,benign
SESSION-01020,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01020,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01020,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01020,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01020,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01020,6,curl.exe,external_host,network,312310,1,0,attack
SESSION-01021,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01021,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01022,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01022,2,backup.exe,backup_server,network,3002,0,0,benign
SESSION-01022,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01023,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01023,2,python.exe,local_database,network,15891,0,0,benign
SESSION-01023,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01024,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01024,2,backup.exe,backup_server,network,12420,0,0,benign
SESSION-01025,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01025,2,browser.exe,company_portal,network,12292,0,0,benign
SESSION-01025,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01026,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01026,2,browser.exe,trusted_api,network,15030,1,0,benign
SESSION-01027,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01027,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01027,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01027,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01027,5,curl.exe,external_host,network,81582,1,0,attack
SESSION-01028,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01028,2,backup.exe,backup_server,network,31208,0,0,benign
SESSION-01029,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01029,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01029,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01029,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01029,5,curl.exe,external_host,network,150879,1,0,attack
SESSION-01030,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01030,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01030,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01030,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01030,5,curl.exe,external_host,network,776501,1,0,attack
SESSION-01031,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01031,2,backup.exe,backup_server,network,60251,0,0,benign
SESSION-01032,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01032,2,backup.exe,backup_server,network,10410,0,0,benign
SESSION-01032,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01033,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01033,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01033,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01033,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01033,5,curl.exe,external_host,network,701850,1,0,attack
SESSION-01034,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01034,2,browser.exe,company_portal,network,8098,0,0,benign
SESSION-01035,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01035,2,backup.exe,backup_server,network,11930,0,0,benign
SESSION-01036,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01036,2,python.exe,local_database,network,36748,0,0,benign
SESSION-01036,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01037,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01037,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01038,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01038,2,backup.exe,backup_server,network,56611,0,0,benign
SESSION-01038,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01039,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01039,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01040,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01040,2,python.exe,local_database,network,7997,0,0,benign
SESSION-01041,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01041,2,backup.exe,backup_server,network,46302,0,0,benign
SESSION-01042,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01042,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01042,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01042,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01042,5,curl.exe,external_host,network,109540,1,0,attack
SESSION-01043,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01043,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01043,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-01044,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01044,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01044,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01044,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01044,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01044,6,curl.exe,external_host,network,139893,1,0,attack
SESSION-01045,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01045,2,browser.exe,company_portal,network,7741,0,0,benign
SESSION-01046,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01046,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01046,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01046,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01046,5,curl.exe,external_host,network,354353,1,0,attack
SESSION-01047,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01047,2,backup.exe,backup_server,network,4928,0,0,benign
SESSION-01048,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01048,2,python.exe,local_database,network,5682,0,0,benign
SESSION-01048,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01049,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01049,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01049,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01049,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01049,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01049,6,curl.exe,external_host,network,404693,1,0,attack
